Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID
15081,,Spot,1,Image 1,492,1000000007,1151
22294,,Spot,1,Image 1,492,1000000005,1152
18090,,Spot,1,Image 1,492,1000000004,1153
16707,,Spot,1,Image 1,493,1000000007,1154
26556,,Spot,1,Image 1,493,1000000006,1155
21350,,Spot,1,Image 1,493,1000000005,1156
17959,,Spot,1,Image 1,493,1000000004,1157
20848,,Spot,1,Image 1,494,1000000006,1158
19380,,Spot,1,Image 1,494,1000000005,1159
20094,,Spot,1,Image 1,494,1000000004,1160
19626,,Spot,1,Image 1,495,1000000007,1161
25005,,Spot,1,Image 1,495,1000000006,1162
19448,,Spot,1,Image 1,495,1000000005,1163
20905,,Spot,1,Image 1,495,1000000004,1164
16650,,Spot,1,Image 1,496,1000000007,1165
25458,,Spot,1,Image 1,496,1000000006,1166
18934,,Spot,1,Image 1,496,1000000005,1167
18155,,Spot,1,Image 1,497,1000000007,1168
21096,,Spot,1,Image 1,497,1000000006,1169
19433,,Spot,1,Image 1,497,1000000005,1170
22184,,Spot,1,Image 1,498,1000000007,1171
26635,,Spot,1,Image 1,498,1000000006,1172
20151,,Spot,1,Image 1,498,1000000005,1173
18946,,Spot,1,Image 1,498,1000000004,1174
19834,,Spot,1,Image 1,499,1000000007,1175
21951,,Spot,1,Image 1,499,1000000006,1176
20618,,Spot,1,Image 1,499,1000000005,1177
16093,,Spot,1,Image 1,499,1000000004,1178
20898,,Spot,1,Image 1,500,1000000007,1179
29430,,Spot,1,Image 1,500,1000000006,1180
21432,,Spot,1,Image 1,500,1000000005,1181
11794,,Spot,1,Image 1,500,1000000004,1182
19446,,Spot,1,Image 1,501,1000000007,1183
17269,,Spot,1,Image 1,501,1000000006,1184
21279,,Spot,1,Image 1,501,1000000005,1185
19595,,Spot,1,Image 1,501,1000000004,1186
17067,,Spot,1,Image 1,502,1000000007,1187
15973,,Spot,1,Image 1,502,1000000006,1188
18020,,Spot,1,Image 1,502,1000000005,1189
17751,,Spot,1,Image 1,502,1000000004,1190
17549,,Spot,1,Image 1,503,1000000007,1191
19434,,Spot,1,Image 1,503,1000000005,1192
21841,,Spot,1,Image 1,503,1000000004,1193
19805,,Spot,1,Image 1,504,1000000007,1194
18308,,Spot,1,Image 1,504,1000000005,1195
24492,,Spot,1,Image 1,504,1000000004,1196
16336,,Spot,1,Image 1,505,1000000007,1197
18355,,Spot,1,Image 1,505,1000000005,1198
20710,,Spot,1,Image 1,505,1000000004,1199
14379,,Spot,1,Image 1,506,1000000007,1200
18337,,Spot,1,Image 1,506,1000000005,1201
19292,,Spot,1,Image 1,506,1000000004,1202
16781,,Spot,1,Image 1,507,1000000007,1203
16042,,Spot,1,Image 1,507,1000000005,1204
18732,,Spot,1,Image 1,507,1000000004,1205
16661,,Spot,1,Image 1,508,1000000007,1206
18540,,Spot,1,Image 1,508,1000000005,1207
15754,,Spot,1,Image 1,508,1000000004,1208
17025,,Spot,1,Image 1,509,1000000007,1209
17890,,Spot,1,Image 1,509,1000000005,1210
18557,,Spot,1,Image 1,509,1000000004,1211
20344,,Spot,1,Image 1,510,1000000007,1212
17206,,Spot,1,Image 1,510,1000000008,1213
18571,,Spot,1,Image 1,510,1000000005,1214
13811,,Spot,1,Image 1,510,1000000004,1215
17208,,Spot,1,Image 1,511,1000000007,1216
19545,,Spot,1,Image 1,511,1000000008,1217
19310,,Spot,1,Image 1,511,1000000005,1218
11741,,Spot,1,Image 1,511,1000000004,1219
18397,,Spot,1,Image 1,512,1000000007,1220
20726,,Spot,1,Image 1,512,1000000008,1221
17642,,Spot,1,Image 1,512,1000000005,1222
15484,,Spot,1,Image 1,512,1000000004,1223
14245,,Spot,1,Image 1,513,1000000007,1224
17902,,Spot,1,Image 1,513,1000000008,1225
19471,,Spot,1,Image 1,513,1000000009,1226
21863,,Spot,1,Image 1,513,1000000005,1227
17338,,Spot,1,Image 1,513,1000000004,1228
15567,,Spot,1,Image 1,514,1000000007,1229
23288,,Spot,1,Image 1,514,1000000008,1230
21052,,Spot,1,Image 1,514,1000000005,1231
16827,,Spot,1,Image 1,514,1000000009,1232
18932,,Spot,1,Image 1,514,1000000004,1233
17901,,Spot,1,Image 1,515,1000000007,1234
21891,,Spot,1,Image 1,515,1000000008,1235
19686,,Spot,1,Image 1,515,1000000009,1236
19111,,Spot,1,Image 1,515,1000000005,1237
21497,,Spot,1,Image 1,515,1000000004,1238
15890,,Spot,1,Image 1,516,1000000007,1239
16610,,Spot,1,Image 1,516,1000000009,1240
18759,,Spot,1,Image 1,516,1000000005,1241
18322,,Spot,1,Image 1,516,1000000004,1242
24641,,Spot,1,Image 1,516,1000000008,1243
13973,,Spot,1,Image 1,517,1000000007,1244
20404,,Spot,1,Image 1,517,1000000009,1245
19183,,Spot,1,Image 1,517,1000000008,1246
20291,,Spot,1,Image 1,517,1000000005,1247
19113,,Spot,1,Image 1,518,1000000007,1248
16366,,Spot,1,Image 1,518,1000000009,1249
19347,,Spot,1,Image 1,518,1000000008,1250
20830,,Spot,1,Image 1,518,1000000005,1251
16028,,Spot,1,Image 1,518,1000000004,1252
16656,,Spot,1,Image 1,519,1000000007,1253
17271,,Spot,1,Image 1,519,1000000009,1254
21299,,Spot,1,Image 1,519,1000000005,1255
15558,,Spot,1,Image 1,519,1000000004,1256
22950,,Spot,1,Image 1,519,1000000008,1257
11694,,Spot,1,Image 1,520,1000000007,1258
21538,,Spot,1,Image 1,520,1000000009,1259
19457,,Spot,1,Image 1,520,1000000004,1260
24085,,Spot,1,Image 1,520,1000000008,1261
20235,,Spot,1,Image 1,520,1000000005,1262
14149,,Spot,1,Image 1,521,1000000007,1263
18111,,Spot,1,Image 1,521,1000000009,1264
17363,,Spot,1,Image 1,521,1000000005,1265
18316,,Spot,1,Image 1,521,1000000008,1266
11609,,Spot,1,Image 1,521,1000000004,1267
11475,,Spot,1,Image 1,522,1000000007,1268
17337,,Spot,1,Image 1,522,1000000009,1269
20139,,Spot,1,Image 1,522,1000000008,1270
18617,,Spot,1,Image 1,522,1000000005,1271
17677,,Spot,1,Image 1,522,1000000004,1272
12166,,Spot,1,Image 1,523,1000000007,1273
12819,,Spot,1,Image 1,523,1000000009,1274
19008,,Spot,1,Image 1,523,1000000005,1275
22118,,Spot,1,Image 1,523,1000000008,1276
12495,,Spot,1,Image 1,523,1000000004,1277
13637,,Spot,1,Image 1,524,1000000007,1278
11449,,Spot,1,Image 1,524,1000000009,1279
20323,,Spot,1,Image 1,524,1000000005,1280
17272,,Spot,1,Image 1,524,1000000004,1281
21064,,Spot,1,Image 1,524,1000000008,1282
11965,,Spot,1,Image 1,525,1000000007,1283
10730,,Spot,1,Image 1,525,1000000009,1284
18562,,Spot,1,Image 1,525,1000000008,1285
19378,,Spot,1,Image 1,525,1000000005,1286
12425,,Spot,1,Image 1,525,1000000004,1287
11349,,Spot,1,Image 1,526,1000000007,1288
9935,,Spot,1,Image 1,526,1000000009,1289
15569,,Spot,1,Image 1,526,1000000010,1290
21806,,Spot,1,Image 1,526,1000000008,1291
20419,,Spot,1,Image 1,526,1000000005,1292
13658,,Spot,1,Image 1,526,1000000004,1293
12467,,Spot,1,Image 1,527,1000000007,1294
14840,,Spot,1,Image 1,527,1000000009,1295
21547,,Spot,1,Image 1,527,1000000010,1296
17260,,Spot,1,Image 1,527,1000000008,1297
18762,,Spot,1,Image 1,527,1000000005,1298
13648,,Spot,1,Image 1,527,1000000004,1299
12839,,Spot,1,Image 1,528,1000000007,1300
20346,,Spot,1,Image 1,528,1000000009,1301
11661,,Spot,1,Image 1,528,1000000004,1302
23131,,Spot,1,Image 1,528,1000000008,1303
16186,,Spot,1,Image 1,528,1000000005,1304
11604,,Spot,1,Image 1,529,1000000007,1305
14366,,Spot,1,Image 1,529,1000000009,1306
18608,,Spot,1,Image 1,529,1000000010,1307
16288,,Spot,1,Image 1,529,1000000005,1308
18044,,Spot,1,Image 1,529,1000000004,1309
22426,,Spot,1,Image 1,529,1000000008,1310
11727,,Spot,1,Image 1,530,1000000007,1311
14395,,Spot,1,Image 1,530,1000000009,1312
17975,,Spot,1,Image 1,530,1000000005,1313
18404,,Spot,1,Image 1,530,1000000004,1314
22708,,Spot,1,Image 1,530,1000000008,1315
14002,,Spot,1,Image 1,531,1000000007,1316
13473,,Spot,1,Image 1,531,1000000009,1317
12596,,Spot,1,Image 1,531,1000000010,1318
23138,,Spot,1,Image 1,531,1000000004,1319
22499,,Spot,1,Image 1,531,1000000008,1320
19961,,Spot,1,Image 1,531,1000000005,1321
13097,,Spot,1,Image 1,532,1000000007,1322
17240,,Spot,1,Image 1,532,1000000009,1323
31551,,Spot,1,Image 1,532,1000000010,1324
17231,,Spot,1,Image 1,532,1000000004,1325
23480,,Spot,1,Image 1,532,1000000008,1326
23224,,Spot,1,Image 1,532,1000000005,1327
13970,,Spot,1,Image 1,533,1000000009,1328
23301,,Spot,1,Image 1,533,1000000007,1329
15851,,Spot,1,Image 1,533,1000000004,1330
12781,,Spot,1,Image 1,533,1000000010,1331
21265,,Spot,1,Image 1,533,1000000008,1332
20065,,Spot,1,Image 1,533,1000000005,1333
11259,,Spot,1,Image 1,534,1000000009,1334
22812,,Spot,1,Image 1,534,1000000007,1335
13099,,Spot,1,Image 1,534,1000000010,1336
15786,,Spot,1,Image 1,534,1000000004,1337
18467,,Spot,1,Image 1,534,1000000005,1338
18556,,Spot,1,Image 1,534,1000000008,1339
18441,,Spot,1,Image 1,535,1000000007,1340
20232,,Spot,1,Image 1,535,1000000009,1341
18147,,Spot,1,Image 1,535,1000000004,1342
18896,,Spot,1,Image 1,535,1000000008,1343
16668,,Spot,1,Image 1,535,1000000005,1344
21060,,Spot,1,Image 1,536,1000000009,1345
21707,,Spot,1,Image 1,536,1000000007,1346
20016,,Spot,1,Image 1,536,1000000008,1347
11854,,Spot,1,Image 1,536,1000000010,1348
18537,,Spot,1,Image 1,536,1000000004,1349
15080,,Spot,1,Image 1,536,1000000005,1350
21287,,Spot,1,Image 1,537,1000000007,1351
15812,,Spot,1,Image 1,537,1000000009,1352
10967,,Spot,1,Image 1,537,1000000010,1353
17127,,Spot,1,Image 1,537,1000000004,1354
25493,,Spot,1,Image 1,537,1000000008,1355
18760,,Spot,1,Image 1,537,1000000005,1356
18585,,Spot,1,Image 1,538,1000000007,1357
19092,,Spot,1,Image 1,538,1000000009,1358
18272,,Spot,1,Image 1,538,1000000004,1359
23917,,Spot,1,Image 1,538,1000000008,1360
18719,,Spot,1,Image 1,538,1000000005,1361
19535,,Spot,1,Image 1,538,1000000010,1362
19972,,Spot,1,Image 1,539,1000000009,1363
22273,,Spot,1,Image 1,539,1000000008,1364
18647,,Spot,1,Image 1,539,1000000005,1365
15815,,Spot,1,Image 1,539,1000000010,1366
19633,,Spot,1,Image 1,539,1000000004,1367
17819,,Spot,1,Image 1,540,1000000007,1368
18005,,Spot,1,Image 1,540,1000000008,1369
17266,,Spot,1,Image 1,540,1000000009,1370
17730,,Spot,1,Image 1,540,1000000005,1371
17272,,Spot,1,Image 1,540,1000000004,1372
19661,,Spot,1,Image 1,541,1000000007,1373
20862,,Spot,1,Image 1,541,1000000010,1374
14773,,Spot,1,Image 1,541,1000000009,1375
25744,,Spot,1,Image 1,541,1000000008,1376
22929,,Spot,1,Image 1,541,1000000004,1377
17329,,Spot,1,Image 1,541,1000000005,1378
19035,,Spot,1,Image 1,542,1000000010,1379
16804,,Spot,1,Image 1,542,1000000009,1380
23515,,Spot,1,Image 1,542,1000000008,1381
18598,,Spot,1,Image 1,542,1000000005,1382
19675,,Spot,1,Image 1,542,1000000004,1383
16694,,Spot,1,Image 1,543,1000000007,1384
21133,,Spot,1,Image 1,543,1000000009,1385
18597,,Spot,1,Image 1,543,1000000005,1386
21882,,Spot,1,Image 1,543,1000000010,1387
21255,,Spot,1,Image 1,543,1000000008,1388
15406,,Spot,1,Image 1,544,1000000007,1389
19469,,Spot,1,Image 1,544,1000000010,1390
20709,,Spot,1,Image 1,544,1000000009,1391
17602,,Spot,1,Image 1,544,1000000005,1392
18584,,Spot,1,Image 1,544,1000000004,1393
22714,,Spot,1,Image 1,544,1000000008,1394
20702,,Spot,1,Image 1,545,1000000007,1395
19285,,Spot,1,Image 1,545,1000000009,1396
18218,,Spot,1,Image 1,545,1000000005,1397
20917,,Spot,1,Image 1,545,1000000004,1398
18386,,Spot,1,Image 1,545,1000000010,1399
24359,,Spot,1,Image 1,545,1000000008,1400
16625,,Spot,1,Image 1,546,1000000007,1401
18260,,Spot,1,Image 1,546,1000000009,1402
20944,,Spot,1,Image 1,546,1000000005,1403
21230,,Spot,1,Image 1,546,1000000008,1404
21842,,Spot,1,Image 1,546,1000000010,1405
12943,,Spot,1,Image 1,546,1000000004,1406
16080,,Spot,1,Image 1,547,1000000007,1407
21478,,Spot,1,Image 1,547,1000000009,1408
16456,,Spot,1,Image 1,547,1000000005,1409
25587,,Spot,1,Image 1,547,1000000008,1410
13863,,Spot,1,Image 1,547,1000000010,1411
16394,,Spot,1,Image 1,548,1000000007,1412
22063,,Spot,1,Image 1,548,1000000009,1413
19030,,Spot,1,Image 1,548,1000000005,1414
20649,,Spot,1,Image 1,548,1000000008,1415
17735,,Spot,1,Image 1,548,1000000010,1416
10144,,Spot,1,Image 1,548,1000000004,1417
16642,,Spot,1,Image 1,549,1000000007,1418
20159,,Spot,1,Image 1,549,1000000009,1419
14329,,Spot,1,Image 1,549,1000000005,1420
13331,,Spot,1,Image 1,549,1000000004,1421
22364,,Spot,1,Image 1,549,1000000008,1422
21271,,Spot,1,Image 1,549,1000000010,1423
16440,,Spot,1,Image 1,550,1000000009,1424
19615,,Spot,1,Image 1,550,1000000007,1425
17692,,Spot,1,Image 1,550,1000000005,1426
10034,,Spot,1,Image 1,550,1000000004,1427
19138,,Spot,1,Image 1,550,1000000008,1428
11422,,Spot,1,Image 1,550,1000000010,1429
18094,,Spot,1,Image 1,551,1000000005,1430
18333,,Spot,1,Image 1,551,1000000004,1431
21371,,Spot,1,Image 1,551,1000000008,1432
12916,,Spot,1,Image 1,551,1000000010,1433
18521,,Spot,1,Image 1,552,1000000007,1434
27680,,Spot,1,Image 1,552,1000000009,1435
16360,,Spot,1,Image 1,552,1000000005,1436
24265,,Spot,1,Image 1,552,1000000008,1437
9895,,Spot,1,Image 1,552,1000000010,1438
20545,,Spot,1,Image 1,553,1000000007,1439
21247,,Spot,1,Image 1,553,1000000009,1440
15131,,Spot,1,Image 1,553,1000000005,1441
25059,,Spot,1,Image 1,553,1000000008,1442
16117,,Spot,1,Image 1,553,1000000010,1443
20151,,Spot,1,Image 1,554,1000000009,1444
15381,,Spot,1,Image 1,554,1000000005,1445
20886,,Spot,1,Image 1,554,1000000008,1446
18776,,Spot,1,Image 1,554,1000000004,1447
17538,,Spot,1,Image 1,554,1000000010,1448
16643,,Spot,1,Image 1,555,1000000007,1449
24349,,Spot,1,Image 1,555,1000000009,1450
15899,,Spot,1,Image 1,555,1000000005,1451
26193,,Spot,1,Image 1,555,1000000008,1452
18978,,Spot,1,Image 1,556,1000000009,1453
17482,,Spot,1,Image 1,556,1000000007,1454
25246,,Spot,1,Image 1,556,1000000008,1455
20756,,Spot,1,Image 1,556,1000000005,1456
16361,,Spot,1,Image 1,556,1000000004,1457
15440,,Spot,1,Image 1,556,1000000010,1458
16715,,Spot,1,Image 1,557,1000000007,1459
19814,,Spot,1,Image 1,557,1000000009,1460
22211,,Spot,1,Image 1,557,1000000008,1461
16240,,Spot,1,Image 1,557,1000000005,1462
15687,,Spot,1,Image 1,557,1000000004,1463
19569,,Spot,1,Image 1,557,1000000010,1464
12756,,Spot,1,Image 1,558,1000000007,1465
14907,,Spot,1,Image 1,558,1000000009,1466
22947,,Spot,1,Image 1,558,1000000008,1467
21250,,Spot,1,Image 1,558,1000000005,1468
16830,,Spot,1,Image 1,558,1000000004,1469
20419,,Spot,1,Image 1,558,1000000010,1470
14092,,Spot,1,Image 1,559,1000000007,1471
16691,,Spot,1,Image 1,559,1000000009,1472
17974,,Spot,1,Image 1,559,1000000008,1473
16747,,Spot,1,Image 1,559,1000000005,1474
17654,,Spot,1,Image 1,559,1000000010,1475
15700,,Spot,1,Image 1,560,1000000007,1476
17405,,Spot,1,Image 1,560,1000000009,1477
25196,,Spot,1,Image 1,560,1000000008,1478
15806,,Spot,1,Image 1,560,1000000005,1479
17224,,Spot,1,Image 1,560,1000000004,1480
13567,,Spot,1,Image 1,560,1000000010,1481
16468,,Spot,1,Image 1,561,1000000007,1482
15528,,Spot,1,Image 1,561,1000000009,1483
20104,,Spot,1,Image 1,561,1000000008,1484
16667,,Spot,1,Image 1,561,1000000005,1485
13569,,Spot,1,Image 1,561,1000000010,1486
16062,,Spot,1,Image 1,562,1000000007,1487
19786,,Spot,1,Image 1,562,1000000009,1488
22037,,Spot,1,Image 1,562,1000000008,1489
15540,,Spot,1,Image 1,562,1000000005,1490
17862,,Spot,1,Image 1,562,1000000004,1491
13371,,Spot,1,Image 1,562,1000000010,1492
14732,,Spot,1,Image 1,563,1000000007,1493
15424,,Spot,1,Image 1,563,1000000009,1494
20053,,Spot,1,Image 1,563,1000000005,1495
17831,,Spot,1,Image 1,563,1000000004,1496
19527,,Spot,1,Image 1,563,1000000008,1497
14018,,Spot,1,Image 1,563,1000000010,1498
15468,,Spot,1,Image 1,564,1000000007,1499
15098,,Spot,1,Image 1,564,1000000009,1500
18602,,Spot,1,Image 1,564,1000000005,1501
18063,,Spot,1,Image 1,564,1000000008,1502
17070,,Spot,1,Image 1,564,1000000004,1503
13812,,Spot,1,Image 1,564,1000000010,1504
14039,,Spot,1,Image 1,565,1000000007,1505
14629,,Spot,1,Image 1,565,1000000009,1506
14939,,Spot,1,Image 1,565,1000000005,1507
18981,,Spot,1,Image 1,565,1000000008,1508
13297,,Spot,1,Image 1,565,1000000010,1509
10708,,Spot,1,Image 1,566,1000000009,1510
18175,,Spot,1,Image 1,566,1000000007,1511
16353,,Spot,1,Image 1,566,1000000005,1512
17532,,Spot,1,Image 1,566,1000000008,1513
20027,,Spot,1,Image 1,566,1000000004,1514
12840,,Spot,1,Image 1,566,1000000010,1515
10045,,Spot,1,Image 1,567,1000000009,1516
15132,,Spot,1,Image 1,567,1000000005,1517
20576,,Spot,1,Image 1,567,1000000008,1518
14059,,Spot,1,Image 1,567,1000000004,1519
12247,,Spot,1,Image 1,567,1000000010,1520
15875,,Spot,1,Image 1,568,1000000009,1521
16456,,Spot,1,Image 1,568,1000000008,1522
11255,,Spot,1,Image 1,568,1000000004,1523
15470,,Spot,1,Image 1,568,1000000010,1524
6233,,Spot,1,Image 1,569,1000000007,1525
13963,,Spot,1,Image 1,569,1000000009,1526
17917,,Spot,1,Image 1,569,1000000008,1527
18047,,Spot,1,Image 1,569,1000000010,1528
13144,,Spot,1,Image 1,569,1000000004,1529
15664,,Spot,1,Image 1,570,1000000009,1530
20222,,Spot,1,Image 1,570,1000000008,1531
17856,,Spot,1,Image 1,570,1000000005,1532
17653,,Spot,1,Image 1,570,1000000010,1533
10532,,Spot,1,Image 1,570,1000000004,1534
7969,,Spot,1,Image 1,571,1000000007,1535
13375,,Spot,1,Image 1,571,1000000009,1536
13532,,Spot,1,Image 1,572,1000000007,1537
11796,,Spot,1,Image 1,572,1000000009,1538
25031,,Spot,1,Image 1,572,1000000008,1539
14462,,Spot,1,Image 1,572,1000000005,1540
17998,,Spot,1,Image 1,572,1000000010,1541
11037,,Spot,1,Image 1,572,1000000004,1542
15462,,Spot,1,Image 1,573,1000000007,1543
14813,,Spot,1,Image 1,573,1000000009,1544
19425,,Spot,1,Image 1,573,1000000008,1545
14888,,Spot,1,Image 1,573,1000000005,1546
9050,,Spot,1,Image 1,573,1000000004,1547
21853,,Spot,1,Image 1,574,1000000007,1548
25031,,Spot,1,Image 1,574,1000000009,1549
25283,,Spot,1,Image 1,574,1000000008,1550
19616,,Spot,1,Image 1,574,1000000010,1551
14788,,Spot,1,Image 1,574,1000000005,1552
13746,,Spot,1,Image 1,574,1000000004,1553
17389,,Spot,1,Image 1,575,1000000007,1554
18272,,Spot,1,Image 1,575,1000000009,1555
19608,,Spot,1,Image 1,575,1000000008,1556
16305,,Spot,1,Image 1,575,1000000010,1557
15099,,Spot,1,Image 1,575,1000000005,1558
14978,,Spot,1,Image 1,575,1000000004,1559
14865,,Spot,1,Image 1,576,1000000009,1560
23682,,Spot,1,Image 1,576,1000000007,1561
21551,,Spot,1,Image 1,576,1000000008,1562
19144,,Spot,1,Image 1,576,1000000010,1563
15848,,Spot,1,Image 1,576,1000000005,1564
11976,,Spot,1,Image 1,576,1000000004,1565
14104,,Spot,1,Image 1,577,1000000007,1566
14532,,Spot,1,Image 1,577,1000000009,1567
22188,,Spot,1,Image 1,577,1000000008,1568
22559,,Spot,1,Image 1,577,1000000010,1569
16243,,Spot,1,Image 1,577,1000000005,1570
14717,,Spot,1,Image 1,578,1000000007,1571
13528,,Spot,1,Image 1,578,1000000009,1572
21251,,Spot,1,Image 1,578,1000000008,1573
16900,,Spot,1,Image 1,578,1000000005,1574
10551,,Spot,1,Image 1,578,1000000004,1575
11364,,Spot,1,Image 1,579,1000000007,1576
22404,,Spot,1,Image 1,579,1000000009,1577
16782,,Spot,1,Image 1,579,1000000011,1578
16794,,Spot,1,Image 1,579,1000000010,1579
22796,,Spot,1,Image 1,579,1000000008,1580
21640,,Spot,1,Image 1,579,1000000005,1581
15677,,Spot,1,Image 1,579,1000000004,1582
15776,,Spot,1,Image 1,580,1000000007,1583
18194,,Spot,1,Image 1,580,1000000009,1584
14996,,Spot,1,Image 1,580,1000000011,1585
21786,,Spot,1,Image 1,580,1000000008,1586
16289,,Spot,1,Image 1,580,1000000010,1587
15655,,Spot,1,Image 1,580,1000000005,1588
11877,,Spot,1,Image 1,580,1000000004,1589
15848,,Spot,1,Image 1,581,1000000007,1590
26324,,Spot,1,Image 1,581,1000000009,1591
21942,,Spot,1,Image 1,581,1000000008,1592
21279,,Spot,1,Image 1,581,1000000010,1593
16218,,Spot,1,Image 1,581,1000000011,1594
13977,,Spot,1,Image 1,581,1000000005,1595
12830,,Spot,1,Image 1,581,1000000004,1596
13464,,Spot,1,Image 1,582,1000000007,1597
25850,,Spot,1,Image 1,582,1000000009,1598
20910,,Spot,1,Image 1,582,1000000008,1599
13679,,Spot,1,Image 1,582,1000000011,1600
17938,,Spot,1,Image 1,582,1000000005,1601
15481,,Spot,1,Image 1,582,1000000004,1602
13573,,Spot,1,Image 1,583,1000000007,1603
22135,,Spot,1,Image 1,583,1000000009,1604
19489,,Spot,1,Image 1,583,1000000008,1605
16865,,Spot,1,Image 1,583,1000000011,1606
10350,,Spot,1,Image 1,583,1000000010,1607
18005,,Spot,1,Image 1,583,1000000005,1608
6674,,Spot,1,Image 1,583,1000000004,1609
14397,,Spot,1,Image 1,584,1000000007,1610
17713,,Spot,1,Image 1,584,1000000009,1611
16024,,Spot,1,Image 1,584,1000000011,1612
18931,,Spot,1,Image 1,584,1000000008,1613
15249,,Spot,1,Image 1,584,1000000005,1614
11551,,Spot,1,Image 1,584,1000000010,1615
18374,,Spot,1,Image 1,585,1000000007,1616
22191,,Spot,1,Image 1,585,1000000009,1617
19443,,Spot,1,Image 1,585,1000000008,1618
16182,,Spot,1,Image 1,585,1000000005,1619
7032,,Spot,1,Image 1,585,1000000004,1620
12492,,Spot,1,Image 1,586,1000000007,1621
11506,,Spot,1,Image 1,586,1000000009,1622
14501,,Spot,1,Image 1,586,1000000011,1623
20431,,Spot,1,Image 1,586,1000000008,1624
10734,,Spot,1,Image 1,586,1000000010,1625
14735,,Spot,1,Image 1,586,1000000004,1626
12495,,Spot,1,Image 1,587,1000000007,1627
14589,,Spot,1,Image 1,587,1000000009,1628
27038,,Spot,1,Image 1,587,1000000008,1629
19259,,Spot,1,Image 1,587,1000000010,1630
18038,,Spot,1,Image 1,587,1000000005,1631
11489,,Spot,1,Image 1,587,1000000004,1632
14849,,Spot,1,Image 1,588,1000000007,1633
19233,,Spot,1,Image 1,588,1000000009,1634
15081,,Spot,1,Image 1,588,1000000011,1635
22989,,Spot,1,Image 1,588,1000000008,1636
14612,,Spot,1,Image 1,588,1000000005,1637
15139,,Spot,1,Image 1,588,1000000004,1638
13889,,Spot,1,Image 1,589,1000000007,1639
12547,,Spot,1,Image 1,589,1000000009,1640
18219,,Spot,1,Image 1,589,1000000011,1641
21078,,Spot,1,Image 1,589,1000000008,1642
19756,,Spot,1,Image 1,589,1000000005,1643
15510,,Spot,1,Image 1,589,1000000010,1644
17953,,Spot,1,Image 1,589,1000000004,1645
15092,,Spot,1,Image 1,590,1000000007,1646
15058,,Spot,1,Image 1,590,1000000009,1647
18420,,Spot,1,Image 1,590,1000000011,1648
16691,,Spot,1,Image 1,590,1000000008,1649
19285,,Spot,1,Image 1,590,1000000005,1650
19670,,Spot,1,Image 1,590,1000000010,1651
14290,,Spot,1,Image 1,590,1000000004,1652
11966,,Spot,1,Image 1,591,1000000007,1653
19483,,Spot,1,Image 1,591,1000000009,1654
17671,,Spot,1,Image 1,591,1000000011,1655
20495,,Spot,1,Image 1,591,1000000008,1656
19352,,Spot,1,Image 1,591,1000000005,1657
21094,,Spot,1,Image 1,591,1000000010,1658
13241,,Spot,1,Image 1,591,1000000004,1659
9329,,Spot,1,Image 1,592,1000000007,1660
14577,,Spot,1,Image 1,592,1000000009,1661
18079,,Spot,1,Image 1,592,1000000011,1662
22014,,Spot,1,Image 1,592,1000000008,1663
16070,,Spot,1,Image 1,592,1000000004,1664
15295,,Spot,1,Image 1,593,1000000007,1665
12269,,Spot,1,Image 1,593,1000000009,1666
18914,,Spot,1,Image 1,593,1000000011,1667
21128,,Spot,1,Image 1,593,1000000008,1668
16844,,Spot,1,Image 1,593,1000000010,1669
16276,,Spot,1,Image 1,593,1000000005,1670
13640,,Spot,1,Image 1,593,1000000004,1671
11977,,Spot,1,Image 1,594,1000000007,1672
18220,,Spot,1,Image 1,594,1000000009,1673
17441,,Spot,1,Image 1,594,1000000011,1674
18928,,Spot,1,Image 1,594,1000000008,1675
19263,,Spot,1,Image 1,594,1000000005,1676
15761,,Spot,1,Image 1,594,1000000010,1677
16104,,Spot,1,Image 1,594,1000000004,1678
12203,,Spot,1,Image 1,595,1000000007,1679
17337,,Spot,1,Image 1,595,1000000009,1680
21652,,Spot,1,Image 1,595,1000000011,1681
22774,,Spot,1,Image 1,595,1000000008,1682
20990,,Spot,1,Image 1,595,1000000005,1683
17932,,Spot,1,Image 1,595,1000000004,1684
17431,,Spot,1,Image 1,595,1000000010,1685
11077,,Spot,1,Image 1,596,1000000007,1686
13320,,Spot,1,Image 1,596,1000000009,1687
20606,,Spot,1,Image 1,596,1000000011,1688
18336,,Spot,1,Image 1,596,1000000008,1689
16436,,Spot,1,Image 1,596,1000000005,1690
18150,,Spot,1,Image 1,596,1000000004,1691
8485,,Spot,1,Image 1,596,1000000010,1692
12716,,Spot,1,Image 1,597,1000000007,1693
16587,,Spot,1,Image 1,597,1000000009,1694
16252,,Spot,1,Image 1,597,1000000011,1695
16128,,Spot,1,Image 1,597,1000000005,1696
21453,,Spot,1,Image 1,597,1000000008,1697
18298,,Spot,1,Image 1,597,1000000004,1698
11703,,Spot,1,Image 1,598,1000000007,1699
14724,,Spot,1,Image 1,598,1000000009,1700
17427,,Spot,1,Image 1,598,1000000011,1701
18141,,Spot,1,Image 1,598,1000000008,1702
15948,,Spot,1,Image 1,598,1000000005,1703
13613,,Spot,1,Image 1,598,1000000004,1704
5498,,Spot,1,Image 1,598,1000000010,1705
15675,,Spot,1,Image 1,599,1000000007,1706
20275,,Spot,1,Image 1,599,1000000009,1707
17304,,Spot,1,Image 1,599,1000000011,1708
